35383924433125;35383924438000;35383925867000;35383925868916;35383925943250;35383925944208;1;0;1
35386005207333;35386009901583;35386010148833;35386010150916;35386010252458;35386073170750;0;0;0
35387977647333;35387983962750;35387984389583;35387984391166;35387984471583;35388053835791;1;0;1
35389945307500;35389949158666;35389949411875;35389949413541;35389949503416;35390013439375;0;0;0
35392012883666;35392015892166;35392016156291;35392016157458;35392016235041;35392070841291;1;0;1
35392950130041;35392954296166;35392954601500;35392954603750;35392954741250;35393016992375;0;0;0
35395010624416;35395018118666;35395018567750;35395018569375;35395018675041;35395087520000;1;0;1
35396980423500;35396984727000;35396984970916;35396984972166;35396985075041;35397049928958;0;0;0
35398023332291;35398029519958;35398029901166;35398029903083;35398030011208;35398095650875;1;0;1
35399057154416;35399057158125;35399058264583;35399058267375;35399058472041;35399058473708;1;0;1
35401040752916;35401040755333;35401043743041;35401043744333;35401044092041;35401044092708;1;0;1
35402992278291;35402995460458;35402995665708;35402995666791;35402995773250;35403050915625;0;0;0
35406003271875;35406009224875;35406009661625;35406009663208;35406009774666;35406081433708;1;0;1
35407035121458;35407039328000;35407039570125;35407039572000;35407039664833;35407103997250;0;0;0
35408074342416;35408080278791;35408080708333;35408080710458;35408080828583;35408146325250;1;0;1
35410037392750;35410041507958;35410041737791;35410041739291;35410041877875;35410101779208;0;0;0
35411077916208;35411083397125;35411083857000;35411083858875;35411083977333;35411150717833;1;0;1
35412016334625;35412020163208;35412020413875;35412020415291;35412020534125;35412080754416;0;0;0
35413056903833;35413062378458;35413062786125;35413062787875;35413062899250;35413130732000;1;0;1
35415034287750;35415038029958;35415038314625;35415038316375;35415038399833;35415101247250;0;0;0
35416065264958;35416068255166;35416068563041;35416068564458;35416068626625;35416118970083;1;0;1
35418123588625;35418129035375;35418129306541;35418129308416;35418129419583;35418190586666;0;0;0
35419052523291;35419058554791;35419059089000;35419059091000;35419059240416;35419122781625;1;0;1
35420099471250;35420099475958;35420100699166;35420100701375;35420100794416;35420100795333;1;0;1
35422059727208;35422059730333;35422060661958;35422060663750;35422060779458;35422060780500;1;0;1
35423087438958;35423091612916;35423091883916;35423091886791;35423092003625;35423156521500;0;0;0
35425054605041;35425059755291;35425060034208;35425060035250;35425060117791;35425127215416;1;0;1
35426097229291;35426101348708;35426101556250;35426101557541;35426101690541;35426163487208;0;0;0
35427131602083;35427138542375;35427138997125;35427138999750;35427139113333;35427226485541;1;0;1
35429104932791;35429108934125;35429109220333;35429109221833;35429109315583;35429169846250;0;0;0
35430145334916;35430151187875;35430151607958;35430151609416;35430151712583;35430218778041;1;0;1
35432120194750;35432123930583;35432124178625;35432124179833;35432124313916;35432185155375;0;0;0
35526420300833;35526428779875;35526429304541;35526429307833;35526429429916;35526501512416;1;0;1
35527467637458;35527471499791;35527471813833;35527471815833;35527471936708;35527536254125;0;0;0
