3275827939300,3275846108800,3275852900400,3275857946200,3275927406900,0,0,0
3275834980800,3275989077800,3275989204200,3275989348100,3275989672800,0,0,0
3275835810000,3276007900400,3276007970900,3276008032400,3276008241400,0,0,0
3275836633500,3276025758700,3276025811100,3276025861200,3276026050400,0,0,0
3275837330000,3276050847100,3276050941000,3276051020000,3276051390000,0,0,0
3276561775600,3276563031300,3276563074700,3276563110300,3276563333500,0,0,0
3276562419300,3276587666000,3276587762400,3276587841900,3276588176700,0,0,0
3276562932800,3276609520800,3276609571100,3276609618900,3276609856100,0,0,0
3276563341000,3276627236600,3276627287700,3276627332500,3276627511900,0,0,0
3276563731100,3276650138100,3276650221200,3276650289400,3276650563700,0,0,0
3276564098300,3276668808100,3276668948700,3276669036800,3276669368700,0,0,0
3276564478700,3276688563500,3276688629600,3276688676900,3276688877900,0,0,0
3276587509600,3276707110900,3276707165200,3276707210100,3276707449000,0,0,0
3276609664200,3276725436900,3276725486900,3276725535400,3276725768100,0,0,0
3277567064700,3277567964300,3277568008000,3277568050300,3277568274700,0,0,0
3277567501100,3277592621400,3277593025000,3277593325400,3277593639600,0,0,0
3277567986200,3277610879100,3277610937400,3277610985900,3277611227800,0,0,0
3277568426700,3277648265700,3277648329300,3277648383100,3277648606000,0,0,0
3277568775300,3277666064000,3277666094900,3277666119300,3277666323200,0,0,0
3277569123400,3277683861900,3277683900300,3277683937600,3277684084000,0,0,0
3277569565400,3277703012400,3277703045900,3277703071400,3277703286000,0,0,0
3277592607800,3277720893500,3277720925600,3277720950400,3277721142400,0,0,0
3277610731400,3277741338200,3277741409000,3277741450900,3277741641300,0,0,0
3277648138000,3277760734900,3277760765200,3277760789200,3277760944000,0,0,0
3278579512800,3278580929800,3278580973500,3278581017700,3278581235000,0,0,0
3278580323700,3278599744000,3278599788300,3278599841600,3278600104000,0,0,0
3278580766500,3278617378200,3278617425600,3278617490200,3278617665400,0,0,0
3278581076300,3278634446600,3278634493500,3278634529400,3278634714300,0,0,0
3278581361800,3278651792500,3278651860900,3278651908100,3278652181400,0,0,0
3278581639000,3278670959800,3278671002200,3278671038300,3278671211500,0,0,0
3278581920400,3278690694500,3278690824500,3278690935900,3278691372100,0,0,0
3278599707900,3278715086400,3278715226800,3278715270800,3278715453300,0,0,0
3278617328200,3278731990700,3278732046900,3278732088900,3278732265400,0,0,0
3279589738800,3279590474600,3279590500500,3279590524100,3279590664700,0,0,0
3279590130500,3279614494400,3279614519100,3279614577300,3279614778200,0,0,0
3279590446900,3279631890700,3279631921200,3279631945200,3279632103400,0,0,0
3279590694500,3279647597900,3279647621000,3279647639700,3279647782100,0,0,0
3279590979600,3280065352600,3280065379500,3280065406400,3280065562000,0,0,0
3279591239100,3280090532500,3280090571200,3280090605400,3280090868100,0,0,0
3279591527900,3280112092700,3280112127200,3280112153600,3280112304300,0,0,0
3279591768800,3280132682100,3280132711500,3280132743500,3280132891400,0,0,0
3279614398700,3280153239100,3280153282900,3280153304500,3280153470000,0,0,0
3280600029300,3280601312600,3280601377100,3280601437400,3280601690100,0,0,0
3280600731100,3280635099200,3280635134000,3280635162200,3281502062100,0,0,1
3280601430500,3281556964400,3281556998600,3281557021200,3281881792400,0,0,1
3280601785900,3281927940900,3281927977700,3281928011500,3282313454800,0,0,1
3280602195000,3282353465700,3282353515500,3282353548300,3282683184300,0,0,1
3280602593100,3282713458900,3282713516600,3282713557400,3283072263100,0,0,1
3280602993600,3283102170800,3283102229400,3283102254000,3283444460700,0,0,1
3280635016500,3283473191900,3283473225000,3283473250900,3283836891800,0,0,1
3281928030100,3283867312200,3283867340600,3283867358300,3284189311200,0,0,1
3282353562800,3284218412700,3284218442000,3284218469700,3284555514900,0,0,1
3282713618800,3284594278300,3284594312600,3284594341500,3284939903100,0,0,1
3283102236700,3284969111900,3284969139200,3284969161600,3285300473800,0,0,1
3283473200100,3285337817900,3285337865400,3285337891300,3285690954100,0,0,1
3283867374300,3285725938800,3285725965500,3285725988600,3286036803400,0,0,1
3284218469000,3286066618800,3286066680800,3286066732600,3286406293700,0,0,1
3284594258700,3286445124900,3286445219300,3286445276600,3286791864900,0,0,1
3284594645200,3286824735400,3286827807900,3286827828700,3287175867000,1,0,1
3284969213700,3287297002200,3287320402000,3287320423400,3287651815200,1,0,1
3285337923900,3287684295500,3287684682600,3287684720400,3288004419900,1,0,1
3285725953000,3288054466200,3288054979900,3288055038700,3288400890900,1,0,1
3286066631600,3288431957800,3288432744800,3288432791800,3288790978800,1,0,1
3286445069500,3288821387000,3288821668300,3288821709400,3289147971200,1,0,1
3286824818100,3289181077000,3289181483300,3289181549600,3289485863200,1,0,1
3287297246600,3289522792500,3289523521800,3289523635700,3289882632200,1,0,1
3287684514100,3289912198700,3289912435000,3289912473200,3290256488200,1,0,1
3288054627500,3290295854500,3290296128200,3290296167200,3290647814200,1,0,1
3288432063900,3290679151800,3290679389300,3290679429400,3290986884900,1,0,1
3288821606400,3291017600300,3291017912300,3291017969700,3291351031100,1,0,1
3289181222300,3291388438600,3291388801400,3291388864200,3291752229200,1,0,1
3289523025700,3291783312800,3291785153600,3291785215900,3292180639200,0,0,1
3289912427000,3292213167200,3292213235000,3292213305200,3292574784100,0,0,1
3290296061500,3292608485900,3292608569600,3292608621900,3292941668100,0,0,1
3291017670800,3292975841000,3292975891600,3292975936500,3293317620600,0,0,1
3291388498400,3293353165500,3293353240800,3293353306900,3293710545000,0,0,1
3291783491000,3293742612900,3293742677000,3293742729900,3294079997100,0,0,1
3291783983900,3294120205200,3294120500800,3294120959900,3294470361000,0,0,1
