16062573237600,16063323101300,16063416451600,16064284821600,0,0,1
16064296467900,16064816403500,16064816488300,16065159221400,0,0,1
16065159525300,16065663211200,16065663328100,16065995824600,0,0,1
16065996216900,16066551215700,16066551344600,16066891600400,0,0,1
16066891802400,16067414410000,16067414498600,16067730524900,0,0,1
16067730766100,16068323486200,16068323673100,16068647144600,0,0,1
16068647449400,16069185356500,16069185514600,16069521703300,0,0,1
16069521881300,16070026108100,16070026170200,16070350935600,0,0,1
16070351123700,16070855288800,16070855345800,16071176716700,0,0,1
16071176925400,16071681557600,16071681617800,16071999790500,0,0,1
16071999954700,16072504945900,16072505047500,16072819544700,0,0,1
16072819789400,16073322839400,16073322913600,16073645721100,0,0,1
16073645882800,16074166351900,16074166460100,16074519309100,0,0,1
16074519474700,16075026346200,16075026413000,16075341665800,0,0,1
16075341823600,16075849759800,16075849808700,16076178483100,0,0,1
16076178656600,16076688202400,16076688306700,16077014914000,0,0,1
16077015095700,16077537328000,16077537379000,16077849001600,0,0,1
16077849213000,16078356397200,16078356491800,16078691772600,0,0,1
16078691960400,16079208822700,16079208946500,16079537993500,0,0,1
16079538201700,16080046920400,16080046974800,16080372400200,0,0,1
16080372584700,16081237947100,16081238009900,16081603473900,0,0,1
16081603668600,16082107668100,16082107827700,16082439725800,0,0,1
16082439968100,16082945209200,16082945251400,16083265060100,0,0,1
16083265238300,16083772842500,16083772891900,16084103811400,0,0,1
16084103979700,16084607889400,16084607944700,16084930335100,0,0,1
16084930560900,16085434747700,16085434842600,16085752859600,0,0,1
16085753016400,16086312295700,16086312352800,16086625690500,0,0,1
16086625908400,16087130399900,16087130449000,16087479783700,0,0,1
16087479965700,16087984120600,16087984233500,16088313112500,0,0,1
16088313344800,16088816697900,16088816751200,16089138021300,0,0,1
16089138145000,16089652237600,16089652275800,16089961774000,0,0,1
16089961938300,16090464796300,16090464846100,16090794271200,0,0,1
16090794421500,16091324412700,16091324465000,16091647291200,0,0,1
16091647447000,16092150381800,16092150429700,16092467178400,0,0,1
16092467441300,16092972329100,16092972377000,16093288273000,0,0,1
16093288666900,16093791795200,16093791851000,16094106259100,0,0,1
16094106542000,16094953562500,16094953604400,16095288189800,0,0,1
16095288341800,16095791215900,16095791250400,16096109483300,0,0,1
16096109610900,16096613265900,16096613330500,16096929968000,0,0,1
16096930149300,16097435113800,16097435148600,16097744643300,0,0,1
16097744772700,16098247566900,16098247619800,16098562824200,0,0,1
16098563015800,16099065605000,16099065649700,16099379466700,0,0,1
16099379653100,16099882610400,16099882799900,16100199715000,0,0,1
16100199884000,16100708087900,16100708124500,16101019660400,0,0,1
16101019810400,16101523061200,16101523139900,16101851423700,0,0,1
16101851657100,16102368767700,16102368814600,16102686333000,0,0,1
16102686468900,16103193774000,16103193820800,16103520855000,0,0,1
16103521011600,16104024860800,16104024898300,16104343900500,0,0,1
16104344044300,16104853666800,16104853758800,16105171142200,0,0,1
16105171292600,16105680062700,16105680107200,16105997707600,0,0,1
16105997851400,16106501545400,16106501605600,16106807994700,0,0,1
16106808198500,16107332890100,16107332928900,16107644018100,0,0,1
16107644163800,16108154999100,16108155061600,16108479722800,0,0,1
16108479904700,16108996115900,16108996163700,16109303128800,0,0,1
16109303291200,16109805712100,16109805751200,16110162089100,0,0,1
16110162319200,16110696443400,16110696514900,16111023636700,0,0,1
16111023927200,16111535253600,16111535306400,16111847985200,0,0,1
16111848136300,16112352974200,16112353012400,16112671167300,0,0,1
16112671327200,16113173612600,16113173651200,16113498700800,0,0,1
16113498870200,16114000960500,16114001055500,16114317915000,0,0,1
16114318129700,16114821325200,16114821375900,16115139014600,0,0,1
16115139215400,16115642110700,16115642149000,16115949181300,0,0,1
16115949326700,16116457696300,16116457745500,16116771237700,0,0,1
16116771506100,16117272823400,16117272964700,16117596694000,0,0,1
16117596913700,16118100306000,16118100346100,16118412969300,0,0,1
16118413110100,16118917511900,16118917551500,16119227342600,0,0,1
16119227552700,16119733051400,16119733104500,16120052870100,0,0,1
16120053207800,16120557402800,16120557438100,16120886903300,0,0,1
16120887169900,16121389825200,16121389859400,16121708843900,0,0,1
16121709007300,16122212234300,16122212267500,16122544375300,0,0,1
16122544504600,16123083476100,16123083536900,16123392606900,0,0,1
16123392797300,16123895787500,16123895838100,16124224261800,0,0,1
16124224420800,16124728821100,16124728856800,16125048785100,0,0,1
16125241248900,16125773332800,16125773392700,16126098192200,0,0,1
16126098344300,16126601444100,16126601503900,16126937852000,0,0,1
16126937978900,16127440435600,16127440472300,16127770239600,0,0,1
16127770374900,16128273265600,16128273326300,16128595364900,0,0,1
16128595530100,16129114314000,16129114349200,16129435017500,0,0,1
16129435171900,16129941465000,16129941502300,16130268587700,0,0,1
16130268729300,16130773447200,16130773505800,16131102187800,0,0,1
16131102316500,16131611918900,16131612006100,16131935607900,0,0,1
16131935750900,16132438831600,16132438866700,16132762694200,0,0,1
16132762824700,16133265452400,16133265539900,16133583215600,0,0,1
16133583441000,16134088128200,16134088167500,16134405194600,0,0,1
16134405447700,16134952358600,16134952398900,16135279844500,0,0,1
16135279990200,16135783632900,16135783717200,16136101929500,0,0,1
16136102067400,16136635814000,16136635867700,16136967493400,0,0,1
16136967617400,16137532603900,16137532649000,16137849420500,0,0,1
16137849577800,16138362344200,16138362378700,16138695726700,0,0,1
16138696843600,16139200450300,16139200509400,16139545810300,0,0,1
16139545935900,16140050448800,16140050485800,16140373295800,0,0,1
16140373533000,16140891488900,16140891729500,16141205177900,0,0,1
16141205377400,16141706581300,16141706662400,16142030637400,0,0,1
16142030861900,16142534091300,16142534161700,16142844899700,0,0,1
16142845135300,16143350550500,16143350607400,16143680314300,0,0,1
16143680559200,16144203987700,16144204076800,16144529092100,0,0,1
16144529314000,16145031761300,16145031864400,16145348119200,0,0,1
16145348328800,16145859414500,16145859485900,16146188376600,0,0,1
16146188616900,16146711728400,16146711817600,16147045210500,0,0,1
16147045397800,16147548811600,16147548886900,16147882418900,0,0,1
16147882641500,16148386068700,16148386143200,16148703578100,0,0,1
16148703795400,16149217687400,16149217824000,16149540347700,0,0,1
16149540544700,16150044550000,16150044616700,16150365015700,0,0,1
16150365232200,16150884212300,16150884350700,16151267935400,0,0,1
16151268388400,16151786338500,16151786408400,16152110169600,0,0,1
16152111752800,16152632592900,16152632732100,16152942161800,0,0,1
16152944124700,16153447146500,16153447213500,16153766766700,0,0,1
16153766990800,16154270038100,16154270143500,16154583116500,0,0,1
16154583407300,16155086834000,16155086901500,16155398711500,0,0,1
16155398931400,16155975616200,16155975677800,16156303758000,0,0,1
16156303968300,16156810167300,16156810227900,16157120509100,0,0,1
16157120725500,16157624357500,16157624425400,16157934215800,0,0,1
16157934496900,16158438160600,16158438247600,16158754185100,0,0,1
16158754405600,16159258235300,16159258303900,16159578424900,0,0,1
16159578684600,16160086443900,16160086524200,16160434235600,0,0,1
16160434428600,16160937283300,16160937348000,16161254772600,0,0,1
16161254987700,16161811555400,16161811646600,16162120016500,0,0,1
16162120217100,16162631051700,16162631136300,16162977690100,0,0,1
16162977887200,16163481056800,16163481182300,16163799194100,0,0,1
16163799434200,16164302688300,16164302752100,16164637802500,0,0,1
16164638000000,16165192296200,16165192363700,16165582852700,0,0,1
16165583179400,16166128413000,16166128480600,16166455886600,0,0,1
16166456140200,16166961944000,16166961997700,16167279015500,0,0,1
16167286551400,16167853839600,16167853873400,16168169944400,0,0,1
16168170116900,16168673669400,16168673864300,16168996464100,0,0,1
16168996591900,16169499449500,16169499485300,16169831850600,0,0,1
16169832045300,16170335824300,16170335858700,16170659709200,0,0,1
16170659891500,16171191325800,16171191364400,16171515897000,0,0,1
16171516054100,16172020066700,16172020105800,16172347097100,0,0,1
16172347223300,16172850566200,16172850604900,16173162832600,0,0,1
16173163024700,16173665935200,16173665966800,16174000632600,0,0,1
16174000776800,16174511746200,16174511779400,16174853001400,0,0,1
16174853172000,16175356653100,16175356694700,16175672404400,0,0,1
16175672533700,16176175511200,16176175551800,16176494224400,0,0,1
16176494352800,16177030337200,16177030373300,16177355866800,0,0,1
16177356056700,16177859552800,16177859594600,16178176389900,0,0,1
16178176543600,16178679800600,16178679845200,16179010586400,0,0,1
16179010738300,16179534410900,16179534505900,16179878068900,0,0,1
16179878194600,16180446536200,16180446570600,16180787887600,0,0,1
16180788069700,16181291233000,16181291268600,16181594610600,0,0,1
16181594739500,16182097736700,16182097767400,16182413410900,0,0,1
16182413641100,16182916651700,16182916743000,16183228665600,0,0,1
16183228813100,16183732294200,16183732387100,16184096140900,0,0,1
