5169358859200,5170015412100,5170021301800,5170026295500,5170029457500,0,0,0
5170029746000,5170419434900,5170419643900,5170419728300,5170419783200,0,0,0
5170419923500,5170808414800,5170808799900,5170808849700,5170808929500,0,0,0
5170809091500,5171195203100,5171195288700,5171195325900,5171195385600,0,0,0
5171195580500,5171581513800,5171581594000,5171581630800,5171581662700,0,0,0
5171581786800,5171970408900,5171970486900,5171973578300,5171973735700,1,0,0
5171973902400,5172364730500,5172364837500,5172364921800,5172397693900,1,0,0
5172397817700,5172786050200,5172786098900,5172787643600,5172787709900,0,0,0
5172787863800,5173178836400,5173178915500,5173181528400,5173181702000,1,0,0
5173181844400,5173578079000,5173578127000,5173578178100,5173578583300,1,0,0
5173578772800,5173965241400,5173965339300,5173967308800,5173967440100,0,0,0
5173967661000,5174354914400,5174354962100,5174358403400,5174358541300,1,0,0
5174358639500,5174747090300,5174747168500,5174747227000,5174748008400,1,0,0
5174748206800,5175146398500,5175146469900,5175147946400,5175148029000,0,0,0
5175148132300,5175538478100,5175538553200,5175538595600,5175538623800,0,0,0
5175538765100,5175936101400,5175936196100,5175939557200,5175939699600,1,0,0
5175939809300,5176326329000,5176326551000,5176328946300,5176329036800,0,0,0
5176329192700,5176722273100,5176722320300,5176722348300,5176722373500,0,0,0
5176722487200,5177113306100,5177113467900,5177117631800,5177117883800,1,0,0
5177118021200,5177506622100,5177506667900,5177508372100,5177508491700,0,0,0
5177508583600,5177896266600,5177896345800,5177896393500,5177896446100,0,0,0
5177896599300,5178283288600,5178283335400,5178285362500,5178285487400,1,0,0
5178285590000,5178674858800,5178674924700,5178676812200,5178676911000,0,0,0
5178677012000,5179063203800,5179063250300,5179063275800,5179063309300,0,0,0
5179063445100,5179452297700,5179452462000,5179456080100,5179456267100,1,0,0
5179456444700,5179845433400,5179845501900,5179847665700,5179847857400,0,0,0
5179848003700,5180236484100,5180236558200,5180236594500,5180236643700,0,0,0
5180236779400,5180628309200,5180628376200,5180630717900,5180630851600,1,0,0
5180630952900,5181016664500,5181016888700,5181022172700,5181022371500,0,0,0
5181022515500,5181412111200,5181412174600,5181412201300,5181412246800,0,0,0
5181412380300,5181801128300,5181801306300,5181807417500,5181807599700,1,0,0
