4858290831300,4858307241500,4858312168800,4858361307700,4858363891800,0,0,0
4858295831100,4858364702900,4858364775300,4858364865500,4858364933600,0,0,0
4858296343000,4858365371300,4858365445200,4858365496600,4858365553700,0,0,0
4858296770200,4858365947400,4858366006600,4858366052800,4858366101700,0,0,0
4858297253100,4858366534800,4858366596400,4858366679500,4858366744700,0,0,0
4858297743600,4858367143500,4858367196500,4858367240500,4858367294800,0,0,0
4858298218700,4858367678500,4858367735300,4858367793200,4858367855900,0,0,0
4858364826600,4858368276500,4858368332300,4858368380900,4858368432500,0,0,0
4858365472400,4858368810000,4858368892300,4858368966000,4858369090600,0,0,0
4858366712100,4858369545400,4858369626200,4858369688600,4858369764000,0,0,0
4858367292900,4858370097700,4858370144500,4858370186800,4858370228400,0,0,0
4858367777300,4858370619500,4858370685300,4858370740200,4858370794000,0,0,0
4858368506500,4858371333400,4858371421800,4858371479900,4858371516600,0,0,0
4858369248200,4858371939700,4858372027600,4858372109000,4858372198700,0,0,0
4858370074000,4858372729600,4858372821900,4858372922600,4858373006100,0,0,0
4858371004500,4858373430500,4858373834100,4858374216400,4858374801100,0,0,0
4858371796400,4858375402700,4858375471800,4858375529300,4858375574000,0,0,0
4858372605900,4858375980900,4858376033800,4858376094200,4858376163900,0,0,0
4858373047600,4858376581300,4858376626200,4858376665400,4858376704300,0,0,0
4858373419500,4858377144100,4858377190500,4858377236300,4858377274900,0,0,0
4858373758000,4858377544300,4858377575400,4858377599400,4858377625700,0,0,0
4858374241500,4858378009700,4858378050200,4858378104500,4858378171600,0,0,0
4858375553600,4858378560300,4858378606600,4858378683600,4858378712100,0,0,0
4858376162500,4858379198300,4858379224300,4858379261500,4858379306800,0,0,0
4858376816300,4858379789800,4858379824100,4858379852900,4858379879900,0,0,0
4858377428400,4858380311200,4858380370000,4858380394600,4858380449500,0,0,0
4858378309000,4858380825900,4858380871800,4858380920000,4858380960700,0,0,0
4858378946200,4858381363500,4858381401400,4858381435800,4858381508500,0,0,0
4858379583100,4858381822600,4858381872200,4858381931900,4858381984700,0,0,0
4858380165500,4858382430800,4858382501000,4858382538000,4858382570500,0,0,0
4858380915400,4858382907900,4858382937900,4858382963400,4858383031900,0,0,0
4858381786800,4858383650700,4858383705500,4858383734800,4858383760600,0,0,0
4858382333000,4858384360300,4858384406600,4858384462400,4858384507600,0,0,0
4858382674300,4858384946400,4858385061000,4858385112300,4858385187100,0,0,0
4858383054000,4858385507200,4858385551500,4858385593400,4858385635900,0,0,0
4858383391300,4858385963100,4858386004200,4858386051100,4858386096100,0,0,0
4858383645000,4858386437200,4858386511000,4858386582000,4858386650900,0,0,0
4858383887700,4858387315100,4858387386700,4858387463500,4858387536100,0,0,0
4858384311300,4858388042200,4858388112900,4858388177300,4858388245900,0,0,0
4858384812500,4858388709200,4858388789100,4858388858900,4858388931500,0,0,0
4858385516600,4858389371000,4858389439300,4858389506100,4858389570700,0,0,0
4858385988800,4858389903800,4858389949600,4858389990300,4858390034600,0,0,0
4858386459000,4858390337000,4858390382900,4858390422000,4858390493500,0,0,0
4858387164100,4858390941300,4858391058600,4858391133400,4858391212700,0,0,0
4858387993400,4858391666000,4858391746700,4858391845800,4858391906000,0,0,0
4858388637300,4858392352200,4858392393900,4858392436400,4858392474200,0,0,0
4858389288200,4858392797300,4858392852500,4858392921000,4858392960900,0,0,0
4858389918100,4858393287800,4858393360700,4858393423400,4858393466500,0,0,0
4858390351800,4858393843700,4858393936000,4858394006400,4858394049200,0,0,0
4858390876400,4858394608000,4858394648500,4858394686200,4858394725200,0,0,0
4859009633000,4859010673600,4859010763000,4859010834200,4859010913100,0,0,0
4859010012300,4859011435900,4859011498700,4859011564800,4859011634100,0,0,0
4859010533900,4859012110000,4859012174500,4859012242100,4859012310100,0,0,0
4859010955700,4859012776500,4859012839100,4859012906500,4859012978100,0,0,0
4859011481100,4859013432400,4859013492400,4859013550900,4859013591500,0,0,0
4859011846900,4859013965100,4859014006800,4859014045400,4859014084200,0,0,0
4859012173100,4859014372000,4859014415500,4859014456300,4859014507900,0,0,0
4859012495600,4859014785000,4859014829200,4859014868700,4859014908200,0,0,0
4859012838400,4859015197700,4859015237500,4859015281500,4859015322600,0,0,0
4859013289300,4859015565000,4859015604400,4859015646600,4859015685200,0,0,0
4859013727100,4859015966300,4859016006100,4859016042800,4859016080500,0,0,0
4859014179900,4859016339900,4859016389600,4859016429600,4859016481500,0,0,0
4859014555700,4859016777300,4859016817900,4859016855500,4859016935700,0,0,0
4859014933500,4859017255500,4859017322900,4859017382200,4859017459700,0,0,0
4859015325100,4859018080300,4859018161200,4859018222100,4859018285900,0,0,0
4859015702500,4859018834600,4859018888600,4859018954600,4859019011900,0,0,0
4859016072300,4859019444500,4859019492300,4859019600300,4859019707800,0,0,0
4859016519700,4859020260200,4859020335100,4859020409200,4859020493400,0,0,0
4859016937400,4859021074800,4859021158500,4859021246700,4859021313600,0,0,0
4859017324600,4859021974600,4859022045100,4859022125100,4859022188300,0,0,0
4859018075200,4859022692400,4859022778100,4859022844700,4859022917500,0,0,0
4859018946700,4859023411300,4859023498700,4859023565700,4859023634900,0,0,0
4859019563800,4859050861400,4859050934500,4859050997900,4859051065100,0,0,0
4859038193200,4859058050400,4859058263000,4859058322100,4859058366500,1,0,0
4859038691100,4859061740300,4859061932500,4859062008400,4859062072900,0,0,0
4859038888700,4859066019100,4859066258300,4859066304800,4859066348300,1,0,0
4859039115300,4859068979700,4859069133000,4859069205100,4859069270400,0,0,0
4859039308300,4859074014400,4859074206800,4859074314400,4859074367200,1,0,0
4859051940500,4859076463300,4859076574100,4859076620600,4859076665100,0,0,0
4859058903500,4859081241900,4859081613000,4859081711900,4859081785300,1,0,0
4859059308700,4859084316100,4859084417600,4859084465300,4859084506200,0,0,0
4859062737600,4859088970000,4859089486100,4859089609400,4859089697900,1,0,0
4859067008200,4859094095200,4859094190900,4859094232800,4859094271200,0,0,0
4859070076400,4859097943200,4859098106100,4859098148300,4859098186900,1,0,0
4859075165600,4859101327200,4859101429900,4859101463700,4859101488500,0,0,0
4859082499800,4859107680700,4859107938700,4859107986600,4859108021600,1,0,0
4859085184800,4859110678500,4859110789100,4859110823600,4859110854400,0,0,0
4859090941800,4859115634900,4859115875300,4859115909500,4859115936300,1,0,0
4859095101800,4859119917800,4859120029300,4859120072600,4859120120200,0,0,0
4859099077400,4859123000000,4859123188800,4859123234700,4859123280300,1,0,0
4859102149500,4859126015800,4859126207600,4859126303800,4859126357400,0,0,0
4859108569000,4859130570400,4859130805900,4859130876200,4859130940900,1,0,0
4859111448300,4859134049500,4859134230800,4859134291900,4859134349300,0,0,0
4859116526100,4859138057900,4859138270000,4859138336500,4859138493900,1,0,0
4859120583900,4859142577400,4859142832700,4859142951300,4859143055400,0,0,0
4859123812400,4859146677300,4859146944300,4859146989200,4859147026200,1,0,0
4859126884700,4859148907600,4859148980300,4859149001700,4859149024600,0,0,0
4859131561800,4859152816100,4859152976500,4859153003200,4859153025000,1,0,0
4860052055000,4860054359300,4860054435000,4860054455000,4860054474700,0,0,0
4860052549100,4860128531000,4860128585200,4860128605000,4860128625000,0,0,0
