15041824912400,15042462969500,15042469562300,15042475741100,15042478843000,0,0,0
15042479182000,15042883135400,15042883301500,15042883441100,15042883658300,0,0,0
15042883844500,15043317134500,15043317248000,15043317317700,15043317365000,0,0,0
15043317565500,15043721226000,15043721341500,15043721415100,15043721443400,0,0,0
15043721581500,15044124310900,15044124392900,15044124518500,15044124562600,0,0,0
15044124688600,15044527447500,15044527496100,15044527559800,15044527604200,0,0,0
15044528159800,15044929524300,15044929571700,15044929606300,15044929630600,0,0,0
15044929761300,15045332166100,15045332216800,15045332256700,15045332281000,0,0,0
15045332407800,15045734382000,15045734464000,15045734498700,15045734524400,0,0,0
15045734640100,15046137723600,15046137881400,15046137989500,15046138073800,0,0,0
15046138307700,15046592955800,15046593054800,15046593086800,15046593108300,0,0,0
15046593254400,15046995763100,15046995849100,15046995912800,15046995979600,0,0,0
15046996281000,15047399754000,15047399843100,15047399892900,15047399919200,0,0,0
15047400146200,15047802741100,15047802829800,15047802943100,15047803022300,0,0,0
15047803327900,15048206006200,15048206087300,15048206119700,15048206154000,0,0,0
15048206300700,15048609049800,15048609095000,15048609365900,15048609540800,0,0,0
15048609652800,15049065827200,15049065875200,15049065928700,15049065989800,0,0,0
15049066135400,15049473051900,15049473117400,15049473149100,15049473173000,0,0,0
15049473279100,15049887353200,15049887411900,15049887442500,15049887466700,0,0,0
15049887557500,15050292281200,15050292338100,15050292368500,15050292395300,0,0,0
15050292503900,15050701505900,15050701551000,15050701581500,15050701603800,0,0,0
15050701693900,15051111310400,15051111404300,15051111465500,15051111520000,0,0,0
15051111700700,15051521488100,15051521532600,15051521575800,15051521612000,0,0,0
15051521690800,15051930893300,15051930982100,15051931037500,15051931093100,0,0,0
15051931420800,15052340295800,15052340349200,15052340375800,15052340414300,0,0,0
15052340563700,15052751831400,15052752039900,15052752095400,15052752127100,0,0,0
15052752324100,15053160982500,15053161028800,15053163556800,15053163720000,1,0,0
15053163815400,15053569272600,15053569391200,15053569444500,15053616559100,1,0,0
15053616702500,15054018712100,15054018764200,15054018790500,15054019125600,1,0,0
15054019242600,15054421934100,15054422006500,15054422043600,15054423161100,1,0,0
15054423476700,15054848288100,15054848337200,15054848363200,15054848718400,1,0,0
15054848830800,15055318117700,15055318171200,15055318199700,15055318727900,1,0,0
15055318830800,15055726406700,15055726498900,15055726530700,15055726933700,1,0,0
15055727038400,15056130574000,15056130655900,15056130683800,15056131043000,1,0,0
15056131155900,15056538615500,15056538662900,15056538685500,15056538999800,1,0,0
15056539168500,15056948381200,15056948424100,15056948461600,15056948706300,1,0,0
15056948807100,15057357733500,15057357780600,15057357808400,15057358128200,1,0,0
15057358272900,15057767439200,15057767514200,15057767538800,15057767774200,1,0,0
15057767926400,15058176968800,15058177038700,15058177089700,15058177676300,1,0,0
15058177981700,15058585937800,15058586001600,15058587633600,15058587726000,0,0,0
15058587814700,15059001271400,15059001394200,15059001436200,15059001478700,0,0,0
15059001675000,15059406485900,15059406526000,15059406566900,15059406615500,0,0,0
15059406733300,15059815467600,15059815630800,15059815658900,15059815683000,0,0,0
15059815776400,15060225190000,15060225281900,15060225308700,15060225339800,0,0,0
15060225439500,15060634814000,15060634905300,15060634954000,15060634978700,0,0,0
15060635111700,15061044577200,15061044630000,15061044682100,15061044718900,0,0,0
15061044894100,15061453792600,15061453848000,15061453881800,15061453912300,0,0,0
15061454021200,15061869448300,15061870314000,15061870373500,15061870415000,0,0,0
15061870641300,15062273369500,15062273423900,15062273445200,15062273470300,0,0,0
15062273569900,15062681873500,15062681959300,15062682002900,15062682053800,0,0,0
15062682260400,15063092487600,15063092525100,15063092549700,15063092600800,0,0,0
15063092774700,15063501702400,15063501748600,15063501830800,15063501871600,0,0,0
15063502038200,15063910959400,15063910996400,15063911018700,15063911040600,0,0,0
15063911136500,15064321393400,15064321487300,15064321529100,15064321606900,0,0,0
15064321776300,15064729839500,15064729884000,15064729907200,15064730392000,0,0,0
15064730521400,15065139945100,15065139994100,15065140024300,15065140075000,0,0,0
15065140194300,15065550140400,15065550222700,15065550292000,15065550329500,0,0,0
15065550458400,15065959352300,15065959400200,15065959423000,15065959439000,0,0,0
15065959535300,15066368946700,15066369065800,15066369129800,15066369173800,0,0,0
15066369453300,15066778693500,15066778754400,15066778829200,15066778884000,0,0,0
15066779070900,15067187967200,15067188023800,15067188093700,15067188122900,0,0,0
15067188302600,15067599857500,15067599887800,15067599912300,15067599926300,0,0,0
15067600023700,15068007494300,15068007562100,15068007582000,15068007610700,0,0,0
15068007740900,15068418523900,15068418588200,15068418636500,15068418655900,0,0,0
15068418755900,15068827994500,15068828040200,15068828073400,15068828106100,0,0,0
15068828273200,15069236205600,15069236322500,15069236383500,15069236422800,0,0,0
15069236716700,15069645522800,15069645583700,15069645607200,15069645621500,0,0,0
15069645727600,15070055629000,15070055678300,15070055716300,15070055899900,0,0,0
15070056074200,15070465464200,15070465628500,15070465673800,15070465694200,0,0,0
15070465890800,15070874165600,15070874220300,15070874254900,15070874271200,0,0,0
15070874412100,15071283975800,15071284020200,15071284053800,15071284082200,0,0,0
15071284257400,15071693842500,15071693900400,15071693923100,15071693940500,0,0,0
15071694113400,15072103298400,15072103336700,15072103360100,15072103383900,0,0,0
15072103527600,15072512757400,15072512786500,15072512825900,15072512842500,0,0,0
15072512949200,15072922505600,15072922564300,15072922592300,15072922611600,0,0,0
