37020027453041,37020032399166,37020037093500,37020038947708,0,0,0
37022246408291,37022246414458,37022246663708,37022253839166,1,0,0
37075655981458,37075655987625,37075656231500,37075661563208,0,0,0
37077725889541,37077725894250,37077726288791,37077733339916,1,0,0
37079634680083,37079634686000,37079634881083,37079640578541,0,0,0
37081464644000,37081464651125,37081464872416,37081472160750,1,0,0
37083740997708,37083741003458,37083741151833,37083746376916,0,0,0
37085567282750,37085567292875,37085567454833,37085574210750,1,0,0
37087337308666,37087337314291,37087337520708,37087342577583,0,0,0
37089745393166,37089745398125,37089745539333,37089752344916,1,0,0
37093848745208,37093848750958,37093848899000,37093853898666,0,0,0
37096172671125,37096172677541,37096172845000,37096179391000,1,0,0
37098345170916,37098345176333,37098345313666,37098350509208,0,0,0
37100614218958,37100614223750,37100614387666,37100621110208,1,0,0
37102787256500,37102787262333,37102787397333,37102792250958,0,0,0
37104888736333,37104888740541,37104889720833,37104895739166,1,0,0
37106843474541,37106843480958,37106843726416,37106848532458,0,0,0
37108890657458,37108890663500,37108890811166,37108896964916,1,0,0
37111128634666,37111128640750,37111128752958,37111134306958,0,0,0
37113491660958,37113491668541,37113491776541,37113498413791,1,0,0
37115569487291,37115569492000,37115569613583,37115574634416,0,0,0
37117855294666,37117855301875,37117855437416,37117862315291,1,0,0
37120025064166,37120025070166,37120025292125,37120029749458,0,0,0
37122362133250,37122362138083,37122362257125,37122368761541,1,0,0
37124919256208,37124919261208,37124919370166,37124924230916,0,0,0
37129754037541,37129754042500,37129754163875,37129760766458,1,0,0
37131935054541,37131935059458,37131935171250,37131940186416,0,0,0
37134116712666,37134116718416,37134116878791,37134123296875,1,0,0
37136064912875,37136064918291,37136065041333,37136069994666,0,0,0
37138491770708,37138491775125,37138491924291,37138498214458,1,0,0
37140673861625,37140673869208,37140674012791,37140678331250,0,0,0
37143206537250,37143206545291,37143206681541,37143213330333,1,0,0
37145345927166,37145345933708,37145346051166,37145351232041,0,0,0
37147397557500,37147397566666,37147397687291,37147403982625,1,0,0
37149731581375,37149731589916,37149731731041,37149736273916,0,0,0
37152637133666,37152637137958,37152637307958,37152643368083,1,0,0
37154719281791,37154719287666,37154719478416,37154723622083,0,0,0
