14424311459166,14424372075125,0,0,0
14424882971583,14424882974791,0,0,0
14425394879250,14425394886500,0,0,0
14425909075083,14425909078916,0,0,0
14426424333916,14426424337916,0,0,0
14426939448625,14426939451708,0,0,0
14427494840791,14427494844708,0,0,0
14428004824500,14428004832291,0,0,0
14428514008000,14428514012416,0,0,0
14429025682000,14429025686208,0,0,0
14429536416000,14429536425166,0,0,0
14430045894041,14430045898541,0,0,0
14430558968458,14430558976375,0,0,0
14431070558833,14431070563000,0,0,0
14431583989333,14431583994000,0,0,0
14432129975333,14432129979625,0,0,0
14432644166083,14432644169666,0,0,0
14433153870416,14433153874541,0,0,0
14433665115458,14433665119541,0,0,0
14434175003625,14434175007375,0,0,0
14434682584250,14434682587208,0,0,0
14435190507625,14435190510625,0,0,0
14435700243166,14435700246208,0,0,0
14436211230750,14436211234125,0,0,0
14436721799083,14436721802916,0,0,0
14437273159416,14437273163083,0,0,0
14437783060833,14437783063958,0,0,0
14438296165500,14438296169250,0,0,0
14438806268916,14438806272416,0,0,0
14439315736333,14439315744125,0,0,0
14439826144791,14439826151708,0,0,0
14440336162791,14440336166083,0,0,0
14440845326541,14440845328708,0,0,0
14441355545541,14441355552958,0,0,0
14441865197291,14441865199916,0,0,0
14442415327291,14442415329208,0,0,0
14442926672500,14442926676666,0,0,0
14443436948333,14443436951291,0,0,0
14443947221416,14443947224375,0,0,0
14444454866833,14444454871333,0,0,0
14444965061875,14444965064875,0,0,0
14445475141208,14445475165125,0,0,0
14445985860500,14445985864625,0,0,0
14446494276250,14446494295250,0,0,0
14447004572791,14447004576833,0,0,0
14447554923416,14447554928458,0,0,0
14448067770791,14448067775208,0,0,0
14448576724375,14448576729625,0,0,0
14449083992458,14449083997083,0,0,0
14449590562041,14449590571166,0,0,0
14450100356333,14450100360958,0,0,0
14450617126125,14450617129791,0,0,0
14451124238166,14451124241666,0,0,0
14451632699291,14451632703000,0,0,0
14452142155625,14452142160666,0,0,0
14452693268666,14452693273791,0,0,0
14453202446041,14453202450333,0,0,0
14453711137416,14453711141583,0,0,0
14454219658916,14454219662541,0,0,0
14454727440875,14454727443916,0,0,0
14455236380291,14455236381500,0,0,0
14455743364375,14455743367291,0,0,0
14456254280125,14456254283833,0,0,0
14456763840500,14456763843958,0,0,0
14457271954208,14457271957875,0,0,0
14457779523166,14457779526000,0,0,0
14458287607458,14458287610833,0,0,0
14458799509750,14458799513583,0,0,0
14459308942125,14459308950666,0,0,0
14459816897750,14459816900916,0,0,0
14460325953666,14460325956583,0,0,0
14460832234250,14460832237750,0,0,0
14461342816541,14461342821458,0,0,0
14461854739208,14461854743750,0,0,0
14462371561208,14462371564708,0,0,0
14462883493333,14462883497208,0,0,0
14463393292458,14463393297333,0,0,0
14463903857458,14463903861875,0,0,0
14464412660833,14464412662583,0,0,0
14464919818750,14464919822125,0,0,0
14465426995708,14465426998250,0,0,0
14465936325958,14465936330083,0,0,0
14466442977708,14466442978958,0,0,0
14466948882250,14466948886125,0,0,0
14467456383958,14467456386916,0,0,0
14467963675125,14467963678041,0,0,0
14468472063125,14468472066250,0,0,0
14468979417291,14468979420458,0,0,0
14469491342000,14469491345583,0,0,0
14469998379833,14469998383583,0,0,0
14470506231250,14470506234375,0,0,0
14471013631625,14471013639375,0,0,0
14471520876833,14471520879916,0,0,0
14472026088541,14472026091958,0,0,0
14472552006000,14472552009333,0,0,0
14473058162625,14473058166541,0,0,0
14473565928958,14473565933375,0,0,0
14474075284833,14474075289208,0,0,0
14474582913791,14474582919916,0,0,0
14475094576750,14475094580750,0,0,0
