14424206659375,14424213961291,14424219110416,14424221002625,0,0,0
14424629648166,14424629652041,14424629863083,14424629864958,0,0,0
14425116313250,14425116317833,14425116501416,14425116503958,0,0,0
14425633075500,14425633079625,14425633239083,14425633241208,0,0,0
14426136541833,14426136546250,14426136718041,14426136720291,0,0,0
14426636671791,14426636674708,14426636757458,14426636758625,0,0,0
14427191822166,14427191825125,14427191927375,14427191928458,0,0,0
14427656402833,14427656407000,14427656557416,14427656559791,0,0,0
14428168655916,14428168660583,14428168800708,14428168802708,0,0,0
14428669967833,14428669972583,14428670091000,14428670092875,0,0,0
14429177716125,14429177720708,14429177851916,14429177853875,0,0,0
14429681668791,14429681687416,14429681861416,14429681863791,0,0,0
14430196642333,14430196646416,14430196783833,14430196786208,0,0,0
14430703397916,14430703402833,14430703549125,14430703551166,0,0,0
14431211875875,14431211879916,14431212019208,14431212021416,0,0,0
14431725637833,14431725642500,14431726698666,14431726701083,0,0,0
14432232012875,14432232015875,14432232170500,14432232172166,0,0,0
14432736748041,14432736751250,14432736872333,14432736874500,0,0,0
14433249254000,14433249262125,14433249379291,14433249381750,0,0,0
14433753777291,14433753780791,14433753895416,14433753897416,0,0,0
14434260214458,14434260218000,14434260353625,14434260355833,0,0,0
14434773382500,14434773391291,14434773496416,14434773498791,0,0,0
14435275772666,14435275777041,14435275922333,14435275924291,0,0,0
14435778900083,14435778903375,14435778992791,14435778994708,0,0,0
14436287201458,14436287205791,14436287302750,14436287304750,0,0,0
14436796617000,14436796620750,14436796733708,14436796736083,0,0,0
14437299174333,14437299178000,14437299279875,14437299281875,0,0,0
14437811512875,14437811516083,14437811645208,14437811646833,0,0,0
14438314585166,14438314588666,14438314688416,14438314690583,0,0,0
14438817744125,14438817747458,14438817836500,14438817838791,0,0,0
14439326600458,14439326604125,14439326701333,14439326703791,0,0,0
14439832330083,14439832333250,14439832419916,14439832421875,0,0,0
14440339277875,14440339281750,14440339371458,14440339373833,0,0,0
14440844574541,14440844578041,14440844682250,14440844684416,0,0,0
14441356023666,14441356026333,14441356122500,14441356124833,0,0,0
14441864674375,14441864678166,14441864809916,14441864811750,0,0,0
14442414430208,14442414434000,14442414560333,14442414562166,0,0,0
14442877660250,14442877663916,14442877769500,14442877771625,0,0,0
14443384098916,14443384102583,14443384203041,14443384205375,0,0,0
14443889752291,14443889755625,14443889988208,14443889990583,0,0,0
14444394657833,14444394661208,14444394735083,14444394736666,0,0,0
14444900189125,14444900193458,14444900300916,14444900303000,0,0,0
14445404799625,14445404802375,14445404871500,14445404873208,0,0,0
14445914284750,14445914353958,14445914429375,14445914430625,0,0,0
14446417898041,14446417902375,14446418018916,14446418020500,0,0,0
14446928706250,14446928711750,14446928802458,14446928803958,0,0,0
14447451682375,14447451687250,14447451761083,14447451762791,0,0,0
14447938805541,14447938809750,14447938919625,14447938920958,0,0,0
14448451992583,14448451996916,14448452097375,14448452098875,0,0,0
14448953070166,14448953074416,14448953169791,14448953171625,0,0,0
14449456655458,14449456660750,14449456736583,14449456738041,0,0,0
14449963513833,14449963518375,14449963597708,14449963599500,0,0,0
14450468026250,14450468031583,14450468112041,14450468113500,0,0,0
14450977510000,14450977514458,14450977585500,14450977586875,0,0,0
14451485979958,14451485984375,14451486062458,14451486063791,0,0,0
14451989312291,14451989316041,14451989390666,14451989391791,0,0,0
